individuals,Tdur1,Tdur2,Tdur3,Tdur4,Total,Tint1,Tint2,Tint3,Ffoun1,Ffoun2,Ffoun3,Ffoun4,Fhar1,Fhar2,Fhar3,Fhar4
8,0.15,0.156,0.412,0.888,1.856,0.134,0.018,0.098,600,770,860,770,1110,1630,1720,1550
8,0.133,0.15,0.446,0.859,1.804,0.151,0.018,0.047,600,860,860,600,1110,1630,1630,1200
8,0.145,0.133,0.394,0.853,1.791,0.139,0.035,0.092,600,860,860,770,1110,1630,1720,1550
8,0.133,0.174,0.429,0.847,1.798,0.157,0,0.058,600,770,860,600,1110,1720,1720,1200
8,0.145,0.133,0.412,0.824,1.774,0.145,0.035,0.08,600,860,860,770,1110,1720,1720,1550
8,0.139,0.133,0.446,0.818,1.763,0.145,0.041,0.041,600,680,860,770,1110,1630,1720,1550
8,0.139,0.15,0.394,0.667,1.6,0.139,0.024,0.087,600,770,860,600,1110,1630,1720,1200
8,0.133,0.145,0.383,0.743,1.682,0.163,0.017,0.098,600,770,860,600,1110,1630,1720,1200
8,0.139,0.139,0.394,0.986,1.931,0.151,0.023,0.099,600,770,860,600,1110,1720,1630,1200
8,0.15,0.145,0.412,0.725,1.664,0.134,0.029,0.069,600,860,860,600,1110,1630,1720,1200
8,0.145,0.139,0.383,0.847,1.792,0.145,0.029,0.104,600,860,860,600,1110,1720,1720,1200
8,0.145,0.15,0.394,0.766,1.705,0.127,0.024,0.099,600,860,860,600,1110,1720,1720,1200
8,0.139,0.127,0.354,0.766,1.717,0.145,0.047,0.139,600,770,860,600,1110,1630,1720,1200
8,0.145,0.133,0.354,0.789,1.757,0.145,0.041,0.15,600,860,860,600,1110,1720,1720,1200
8,0.139,0.127,0.377,0.69,1.641,0.151,0.035,0.122,510,860,860,600,1110,1720,1720,1200
8,0.133,0.121,0.365,0.818,1.768,0.157,0.041,0.133,510,860,860,600,1110,1720,1720,1200
8,0.15,0.145,0.412,0.812,1.774,0.14,0.034,0.081,600,770,860,600,1110,1720,1720,1200
8,0.156,0.145,0.452,0.841,1.786,0.134,0.023,0.035,600,770,860,600,1110,1630,1720,1200
8,0.145,0.116,0.348,0.714,1.659,0.139,0.058,0.139,600,770,860,600,1110,1630,1720,1200
8,0.121,0.139,0.377,0.772,1.71,0.151,0.04,0.11,600,860,860,600,1110,1720,1720,1200
8,0.156,0.139,0.383,0.772,1.717,0.128,0.023,0.116,600,860,860,600,1110,1720,1720,1200
8,0.168,0.156,0.429,0.783,1.7214,0.11,0.023,0.0524,600,860,860,600,1110,1720,1720,1200
9,0.121,0.145,0.296,0.296,1.217,0.14,0.063,0.156,680,940,860,940,1720,1980,1720,1720
9,0.121,0.162,0.307,0.267,1.188,0.134,0.058,0.139,680,940,940,940,1630,1980,1800,1720
9,0.121,0.162,0.301,0.29,1.2,0.134,0.052,0.14,680,990,860,940,1630,1980,1720,1720
9,0.139,0.179,0.325,0.33,1.309,0.133,0.041,0.162,680,940,860,860,1630,1980,1720,1720
9,0.139,0.156,0.325,0.377,1.385,0.145,0.058,0.185,680,940,940,860,1370,1980,1720,1720
9,0.127,0.174,0.336,0.313,1.281,0.14,0.046,0.145,680,940,860,860,1460,1980,1720,1720
9,0.133,0.168,0.325,0.33,1.315,0.139,0.052,0.168,680,940,860,860,1460,1980,1720,1720
9,0.139,0.162,0.319,0.301,1.298,0.139,0.058,0.18,680,940,860,860,1630,1980,1720,1720
9,0.127,0.174,0.319,0.371,1.356,0.145,0.046,0.174,680,860,880,860,1630,1980,1720,1720
9,0.127,0.174,0.301,0.394,1.402,0.157,0.04,0.209,680,990,880,860,1370,1980,1720,1720
9,0.116,0.15,0.278,0.249,1.182,0.145,0.058,0.186,810,860,860,860,1630,1720,1720,1720
9,0.121,0.139,0.296,0.26,1.194,0.146,0.064,0.168,680,860,890,860,1630,1720,1720,1720
9,0.11,0.145,0.29,0.261,1.182,0.151,0.063,0.162,680,860,860,860,1460,1720,1720,1720
9,0.121,0.15,0.29,0.261,1.205,0.151,0.058,0.174,810,940,890,860,1370,1720,1800,1720
9,0.11,0.156,0.29,0.296,1.211,0.139,0.058,0.162,680,940,860,860,1630,1720,1720,1720
9,0.116,0.156,0.313,0.313,1.252,0.145,0.052,0.157,680,940,860,860,1550,1720,1720,1720
9,0.133,0.162,0.296,0.307,1.24,0.134,0.046,0.162,680,940,940,860,1550,1720,1720,1720
9,0.121,0.168,0.319,0.29,1.223,0.14,0.04,0.145,680,940,860,860,1720,1980,1720,1720
9,0.116,0.168,0.325,0.301,1.228,0.145,0.04,0.133,680,940,860,860,1460,1980,1800,1720
9,0.104,0.156,0.307,0.261,1.205,0.151,0.052,0.174,680,940,860,860,1460,1980,1800,1800
9,0.127,0.162,0.296,0.29,1.223,0.134,0.052,0.162,680,1030,940,680,1460,1980,1800,1720
9,0.127,0.174,0.336,0.33,1.269,0.14,0.034,0.128,680,940,860,940,1630,1980,1800,1800
9,0.127,0.168,0.325,0.313,1.264,0.14,0.046,0.145,680,940,860,860,1630,1980,1800,1720
9,0.127,0.179,0.33,0.267,1.228,0.145,0.029,0.151,680,1030,860,940,1460,1980,1800,1890
9,0.133,0.162,0.319,0.243,1.194,0.128,0.052,0.157,680,940,860,860,1630,1980,1720,1720
9,0.127,0.162,0.325,0.278,1.235,0.14,0.052,0.151,680,940,860,860,1460,1720,1720,1720
9,0.145,0.179,0.33,0.249,1.211,0.133,0.029,0.146,680,940,860,860,1630,1980,1720,1720
9,0.127,0.156,0.29,0.255,1.188,0.134,0.052,0.174,680,940,860,860,1720,1720,1720,1720
9,0.116,0.162,0.301,0.249,1.182,0.139,0.052,0.163,680,940,860,860,1630,1720,1720,1720
9,0.116,0.15,0.296,0.284,1.223,0.139,0.064,0.174,680,940,860,860,1630,1980,1720,1720
9,0.103,0.15,0.307,0.243,1.176,0.129,0.064,0.18,680,940,860,860,1630,1720,1720,1720
9,0.15,0.174,0.284,0.255,1.199,0.122,0.04,0.174,680,940,860,860,1550,1980,1720,1720
9,0.139,0.162,0.319,0.232,1.188,0.133,0.046,0.157,680,940,860,860,1630,1720,1720,1720
9,0.145,0.162,0.325,0.238,1.205,0.133,0.046,0.156,680,940,860,860,1460,1720,1720,1720
9,0.145,0.174,0.319,0.249,1.216,0.127,0.04,0.162,680,940,860,860,1460,1720,1720,1720
9,0.133,0.156,0.319,0.261,1.223,0.139,0.058,0.157,680,940,860,860,1460,1720,1720,1720
9,0.139,0.174,0.354,0.301,1.216,0.128,0.023,0.097,680,940,860,860,1630,1720,1720,1720
9,0.116,0.162,0.307,0.336,1.298,0.145,0.058,0.174,680,940,860,860,1550,1720,1720,1720
9,0.121,0.162,0.307,0.301,1.275,0.146,0.052,0.186,680,940,860,860,1370,1980,1720,1720
9,0.116,0.156,0.319,0.342,1.322,0.145,0.07,0.174,680,940,940,680,1630,1720,1720,1720
9,0.092,0.15,0.296,0.342,1.293,0.14,0.076,0.197,680,940,860,860,1630,1720,1720,1720
9,0.133,0.156,0.29,0.296,1.275,0.139,0.07,0.191,680,940,860,860,1460,1980,1720,1720
9,0.11,0.15,0.307,0.307,1.275,0.139,0.076,0.186,680,940,860,860,1720,1720,1720,1720
9,0.121,0.156,0.301,0.301,1.293,0.146,0.076,0.192,680,940,860,860,1630,1720,1720,1720
9,0.133,0.156,0.301,0.325,1.328,0.145,0.07,0.198,680,940,860,860,1370,1980,1720,1720
9,0.127,0.162,0.301,0.359,1.327,0.145,0.064,0.169,680,940,860,860,1370,1980,1720,1720
9,0.127,0.162,0.33,0.307,1.304,0.145,0.058,0.175,680,940,860,860,1370,1980,1720,1720
9,0.121,0.162,0.313,0.307,1.264,0.14,0.064,0.157,680,940,860,860,1370,1980,1720,1720
9,0.127,0.168,0.33,0.348,1.299,0.14,0.052,0.134,680,940,860,860,1460,1980,1720,1720
9,0.121,0.162,0.325,0.272,1.252,0.146,0.058,0.168,680,940,860,860,1370,1980,1720,1720
9,0.139,0.191,0.342,0.284,1.257,0.133,0.029,0.139,680,940,860,860,1370,1980,1720,1720
9,0.127,0.168,0.313,0.284,1.257,0.145,0.052,0.168,680,940,860,860,1370,1980,1720,1720
9,0.127,0.168,0.325,0.301,1.269,0.14,0.052,0.156,680,940,860,860,1370,1720,1720,1720
9,0.127,0.162,0.313,0.278,1.241,0.14,0.058,0.163,680,940,860,860,1460,1720,1720,1720
9,0.127,0.162,0.301,0.29,1.259,0.14,0.064,0.175,860,940,860,860,1460,1980,1720,1720
9,0.15,0.174,0.342,0.388,1.298,0.111,0.029,0.104,680,940,860,860,1370,1720,1720,1720
9,0.133,0.174,0.348,0.377,1.357,0.139,0.029,0.157,700,860,860,870,1370,1980,1720,1720
9,0.127,0.168,0.319,0.232,1.199,0.145,0.04,0.168,680,860,860,860,1550,1720,1720,1720
9,0.133,0.191,0.313,0.255,1.2,0.128,0.023,0.157,680,900,900,860,1370,1720,1720,1720
9,0.116,0.15,0.29,0.267,1.206,0.139,0.064,0.18,710,860,860,860,1370,1720,1720,1720
9,0.116,0.168,0.313,0.255,1.2,0.145,0.046,0.157,730,840,770,860,1370,1720,1720,1720
9,0.127,0.162,0.313,0.261,1.218,0.14,0.052,0.163,680,900,800,860,1630,1720,1720,1720
9,0.139,0.174,0.325,0.243,1.199,0.133,0.04,0.145,710,900,770,860,1370,1720,1720,1720
9,0.127,0.156,0.313,0.255,1.212,0.14,0.058,0.163,730,770,770,860,1460,1980,1800,1720
9,0.104,0.145,0.29,0.232,1.154,0.151,0.058,0.174,680,860,860,860,1720,1720,1720,1720
9,0.121,0.174,0.4,0.296,1.2,0.14,0.04,0.029,680,940,940,860,1460,1980,1720,1720
9,0.11,0.15,0.319,0.232,1.171,0.145,0.058,0.157,680,940,860,860,1550,1720,1720,1720
9,0.116,0.162,0.325,0.208,1.103,0.139,0.052,0.101,860,940,860,860,1630,1720,1720,1720
9,0.092,0.162,0.325,0.203,1.118,0.151,0.052,0.133,680,940,860,860,1720,1720,1720,1720
9,0.104,0.168,0.272,0.232,1.147,0.139,0.046,0.186,680,940,860,860,1630,1720,1720,1720
9,0.113,0.162,0.307,0.197,1.123,0.135,0.052,0.157,680,940,860,860,1630,1720,1720,1720
9,0.11,0.145,0.296,0.214,1.153,0.151,0.063,0.174,710,860,900,860,1370,1720,1720,1720
9,0.11,0.174,0.29,0.226,1.14,0.138,0.034,0.168,680,860,860,860,1630,1720,1720,1720
9,0.121,0.168,0.284,0.243,1.17,0.134,0.04,0.18,680,990,860,860,1550,1980,1720,1720
9,0.127,0.156,0.319,0.232,1.171,0.14,0.052,0.145,680,860,860,860,1550,1720,1720,1720
9,0.11,0.156,0.325,0.238,1.165,0.139,0.052,0.145,680,860,770,860,1720,1720,1720,1720
9,0.11,0.168,0.325,0.232,1.176,0.145,0.04,0.156,680,990,880,860,1630,1980,1720,1720
9,0.104,0.168,0.29,0.243,1.17,0.151,0.04,0.174,680,860,770,860,1550,1980,1720,1720
9,0.11,0.156,0.313,0.208,1.164,0.151,0.052,0.174,680,860,860,860,1460,1720,1720,1720
9,0.104,0.156,0.313,0.22,1.165,0.151,0.058,0.163,680,840,860,860,1630,1720,1720,1720
9,0.098,0.156,0.313,0.243,1.176,0.145,0.058,0.163,680,860,870,860,1720,1720,1720,1720
9,0.127,0.156,0.307,0.354,1.346,0.14,0.07,0.192,810,860,860,860,1460,1720,1720,1720
9,0.139,0.174,0.325,0.325,1.328,0.133,0.052,0.18,680,940,860,860,1370,1720,1720,1720
9,0.133,0.168,0.325,0.377,1.362,0.139,0.058,0.162,710,890,880,860,1370,1980,1720,1720
9,0.127,0.185,0.325,0.238,1.2,0.134,0.023,0.168,680,860,730,860,1720,1720,1720,1720
9,0.116,0.179,0.371,0.278,1.24,0.145,0.035,0.116,680,900,770,860,1550,1720,1720,1720
9,0.116,0.15,0.342,0.249,1.205,0.145,0.064,0.139,680,890,860,860,1460,1980,1720,1720
9,0.121,0.168,0.325,0.255,1.211,0.134,0.046,0.162,680,740,770,860,1460,1980,1720,1720
9,0.116,0.156,0.319,0.232,1.194,0.145,0.052,0.174,730,730,800,860,1550,1980,1720,1720
9,0.11,0.174,0.33,0.22,1.188,0.151,0.034,0.169,680,900,860,860,1550,1980,1720,1720
9,0.133,0.174,0.336,0.243,1.205,0.128,0.046,0.145,680,980,860,840,1550,1980,1720,1720
9,0.121,0.162,0.33,0.232,1.194,0.14,0.052,0.157,710,860,860,860,1370,1720,1720,1720
9,0.116,0.15,0.307,0.249,1.194,0.139,0.064,0.169,710,860,860,860,1370,1720,1720,1720
9,0.127,0.162,0.325,0.261,1.2,0.134,0.046,0.145,680,840,900,860,1370,1720,1720,1720
9,0.104,0.162,0.354,0.214,1.147,0.145,0.046,0.122,770,840,730,860,1720,1720,1720,1720
9,0.104,0.156,0.33,0.208,1.158,0.151,0.052,0.157,680,840,860,860,1630,1720,1720,1720
9,0.104,0.162,0.33,0.214,1.17,0.151,0.052,0.157,680,840,860,860,1630,1720,1720,1720
9,0.116,0.162,0.336,0.243,1.217,0.151,0.046,0.163,680,860,860,860,1370,1720,1720,1720
9,0.133,0.179,0.33,0.243,1.211,0.134,0.035,0.157,740,860,880,860,1370,1720,1720,1720
9,0.133,0.174,0.325,0.232,1.212,0.134,0.04,0.174,680,840,800,860,1370,1720,1720,1720
9,0.121,0.174,0.313,0.278,1.246,0.146,0.046,0.168,680,860,800,860,1630,1720,1720,1720
9,0.121,0.168,0.336,0.243,1.229,0.146,0.052,0.163,680,860,860,860,1630,1720,1720,1720
9,0.116,0.162,0.319,0.249,1.229,0.151,0.058,0.174,680,860,860,860,1630,1720,1720,1720
9,0.121,0.174,0.354,0.238,1.194,0.14,0.04,0.127,680,860,810,860,1720,1720,1720,1720
9,0.11,0.156,0.336,0.238,1.183,0.145,0.058,0.14,680,940,860,860,1720,1720,1720,1720
9,0.098,0.162,0.313,0.22,1.188,0.163,0.058,0.174,680,860,860,860,1630,1720,1720,1720
9,0.121,0.162,0.325,0.261,1.246,0.151,0.058,0.168,680,860,860,860,1720,1720,1720,1720
9,0.11,0.162,0.325,0.272,1.246,0.151,0.058,0.168,680,840,860,860,1720,1720,1720,1720
9,0.121,0.162,0.313,0.249,1.223,0.14,0.058,0.18,680,860,860,860,1720,1720,1720,1720
9,0.127,0.162,0.301,0.267,1.24,0.145,0.058,0.18,680,860,810,860,1630,1720,1720,1720
9,0.116,0.15,0.313,0.261,1.235,0.151,0.07,0.174,730,860,810,860,1630,1720,1720,1720
9,0.133,0.174,0.313,0.272,1.258,0.134,0.046,0.186,680,860,860,860,1460,1720,1720,1720
9,0.116,0.179,0.307,0.278,1.252,0.151,0.047,0.174,680,860,860,860,1460,1720,1720,1720
9,0.11,0.162,0.325,0.232,1.177,0.139,0.058,0.151,860,860,860,860,1720,1720,1720,1720
9,0.133,0.174,0.342,0.243,1.211,0.128,0.04,0.151,680,940,860,860,1550,1720,1720,1720
9,0.11,0.174,0.336,0.249,1.229,0.151,0.04,0.169,680,940,860,860,1370,1720,1720,1720
9,0.127,0.145,0.301,0.22,1.153,0.128,0.063,0.169,680,840,860,860,1630,1720,1720,1720
9,0.133,0.162,0.307,0.208,1.159,0.134,0.046,0.169,680,860,860,860,1630,1720,1720,1720
9,0.11,0.156,0.301,0.208,1.17,0.151,0.064,0.18,680,860,860,860,1630,1720,1720,1720
9,0.133,0.15,0.307,0.255,1.211,0.139,0.058,0.169,680,840,860,860,1720,1720,1720,1720
9,0.116,0.15,0.307,0.232,1.177,0.145,0.07,0.157,680,860,860,860,1720,1720,1720,1720
9,0.139,0.162,0.29,0.261,1.235,0.128,0.058,0.197,680,860,740,860,1630,1720,1720,1720
9,0.127,0.15,0.307,0.278,1.241,0.14,0.07,0.169,680,940,860,860,1720,1720,1720,1720
9,0.116,0.15,0.307,0.249,1.211,0.151,0.064,0.174,680,860,860,860,1720,1720,1720,1720
9,0.133,0.15,0.301,0.272,1.234,0.139,0.064,0.175,680,990,770,860,1370,1980,1720,1720
9,0.127,0.174,0.313,0.284,1.247,0.14,0.046,0.163,810,860,860,860,1370,1980,1720,1720
9,0.133,0.156,0.336,0.284,1.258,0.134,0.058,0.157,680,860,860,860,1460,1720,1720,1720
9,0.104,0.179,0.301,0.232,1.177,0.157,0.029,0.175,680,900,860,860,1630,1720,1720,1720
9,0.127,0.168,0.313,0.243,1.205,0.14,0.046,0.168,680,940,840,860,1720,1720,1720,1720
9,0.092,0.185,0.365,0.278,1.17,0.157,0.023,0.07,680,840,860,840,1630,1720,1720,1720
9,0.121,0.15,0.325,0.232,1.188,0.14,0.064,0.156,680,860,860,860,1720,1720,1720,1720
9,0.104,0.179,0.325,0.226,1.194,0.157,0.041,0.162,680,860,860,860,1720,1720,1720,1720
9,0.098,0.168,0.325,0.238,1.212,0.169,0.052,0.162,680,860,860,860,1720,1720,1720,1720
9,0.116,0.179,0.325,0.238,1.225,0.151,0.041,0.175,680,860,860,860,1630,1720,1720,1720
9,0.121,0.179,0.458,0.325,1.298,0.151,0.035,0.029,680,860,860,860,1630,1720,1720,1720
9,0.127,0.185,0.307,0.249,1.229,0.14,0.041,0.18,680,860,860,860,1630,1720,1720,1720
9,0.133,0.185,0.336,0.284,1.263,0.139,0.035,0.151,680,990,770,860,1370,1980,1720,1720
9,0.127,0.162,0.307,0.255,1.241,0.14,0.064,0.186,680,860,860,860,1630,1720,1720,1720
9,0.15,0.156,0.29,0.243,1.229,0.117,0.07,0.203,680,860,860,860,1630,1720,1720,1720
9,0.121,0.162,0.307,0.371,1.351,0.146,0.064,0.18,680,770,770,860,1370,1720,1720,1720
9,0.127,0.179,0.319,0.336,1.328,0.14,0.047,0.18,680,860,860,860,1370,1720,1720,1720
9,0.116,0.156,0.313,0.325,1.316,0.156,0.064,0.186,680,840,860,860,1370,1720,1720,1720
9,0.104,0.168,0.33,0.377,1.363,0.163,0.058,0.163,680,900,860,860,1370,1720,1720,1720
9,0.127,0.156,0.307,0.371,1.356,0.145,0.07,0.18,680,860,860,860,1370,1720,1720,1720
9,0.127,0.174,0.342,0.365,1.351,0.14,0.046,0.157,730,900,900,860,1370,1720,1720,1720
9,0.133,0.156,0.313,0.278,1.261,0.134,0.07,0.177,710,860,860,860,1630,1720,1720,1720
9,0.11,0.162,0.313,0.336,1.31,0.139,0.064,0.186,730,860,860,860,1370,1720,1720,1720
9,0.156,0.168,0.319,0.348,1.322,0.111,0.058,0.162,810,860,860,860,1630,1980,1720,1720
9,0.121,0.156,0.319,0.261,1.217,0.146,0.052,0.162,680,860,770,860,1370,1720,1720,1720
9,0.116,0.168,0.336,0.284,1.241,0.151,0.046,0.14,670,860,810,860,1370,1720,1720,1720
9,0.116,0.156,0.325,0.261,1.247,0.151,0.064,0.174,680,980,770,640,1370,1720,1720,1720
9,0.098,0.162,0.342,0.284,1.24,0.157,0.052,0.145,680,860,810,860,1370,1720,1720,1720
9,0.098,0.139,0.296,0.249,1.211,0.157,0.081,0.191,690,860,810,810,1460,1720,1720,1720
9,0.087,0.156,0.267,0.261,1.218,0.162,0.076,0.209,680,940,770,810,1370,1980,1720,1720
9,0.127,0.185,0.348,0.284,1.275,0.145,0.041,0.145,680,980,860,860,1370,1720,1720,1720
9,0.121,0.185,0.336,0.296,1.28,0.151,0.029,0.162,680,860,860,860,1370,1720,1720,1720
9,0.121,0.185,0.329,0.313,1.281,0.146,0.035,0.152,680,980,770,860,1370,1720,1720,1720
9,0.121,0.168,0.325,0.29,1.246,0.134,0.052,0.156,680,900,810,860,1370,1720,1720,1720
9,0.127,0.174,0.325,0.284,1.247,0.14,0.046,0.151,700,940,860,860,1370,1980,1720,1720
9,0.11,0.156,0.313,0.267,1.235,0.145,0.058,0.186,680,860,770,860,1370,1720,1800,1720
9,0.127,0.191,0.325,0.284,1.246,0.134,0.029,0.156,680,900,860,860,1370,1980,1720,1720
9,0.11,0.156,0.33,0.267,1.235,0.145,0.064,0.163,710,860,860,860,1370,1720,1720,1720
9,0.121,0.174,0.33,0.255,1.212,0.146,0.04,0.146,680,860,860,860,1550,1720,1720,1720
9,0.127,0.156,0.33,0.284,1.234,0.145,0.064,0.128,680,940,860,680,1550,1720,1720,1720
9,0.11,0.156,0.325,0.249,1.205,0.151,0.058,0.156,680,940,860,770,1370,1720,1720,1720
9,0.127,0.156,0.313,0.261,1.24,0.145,0.064,0.174,680,940,860,680,1370,1720,1720,1720
9,0.11,0.162,0.354,0.278,1.257,0.162,0.058,0.133,680,940,860,680,1370,1720,1720,1720
9,0.127,0.156,0.33,0.267,1.246,0.145,0.058,0.163,680,940,860,680,1460,1720,1720,1720
9,0.11,0.162,0.313,0.272,1.234,0.151,0.058,0.168,680,940,770,680,1550,1720,1720,1720
9,0.11,0.156,0.29,0.267,1.212,0.139,0.07,0.18,680,940,860,680,1550,1720,1720,1720
9,0.121,0.15,0.313,0.278,1.24,0.146,0.064,0.168,680,1030,860,770,1630,1720,1720,1720
9,0.127,0.162,0.325,0.301,1.264,0.14,0.064,0.145,680,940,860,770,1460,1720,1720,1720
9,0.133,0.156,0.313,0.255,1.234,0.139,0.058,0.18,680,860,860,860,1630,1720,1720,1720
9,0.168,0.162,0.325,0.307,1.263,0.104,0.058,0.139,680,940,860,860,1630,1630,1720,1720
9,0.162,0.156,0.301,0.29,1.252,0.116,0.058,0.169,680,940,860,860,1630,1980,1720,1720
9,0.133,0.15,0.296,0.278,1.228,0.139,0.07,0.162,680,900,860,870,1630,1720,1720,1720
9,0.121,0.156,0.313,0.29,1.263,0.157,0.058,0.168,810,860,860,860,1460,1720,1720,1720
9,0.133,0.156,0.284,0.267,1.222,0.139,0.058,0.185,710,940,860,860,1460,1720,1630,1720
9,0.156,0.179,0.325,0.301,1.271,0.137,0.041,0.132,770,940,880,860,1550,1550,1720,1720
9,0.121,0.145,0.284,0.261,1.234,0.157,0.069,0.197,680,1030,860,680,1630,1980,1720,1720
9,0.133,0.15,0.296,0.238,1.246,0.151,0.064,0.214,680,840,840,770,1630,1980,1720,1720
9,0.127,0.162,0.313,0.267,1.246,0.145,0.058,0.174,680,940,860,860,1460,1720,1720,1720
9,0.156,0.162,0.336,0.278,1.262,0.128,0.058,0.144,770,860,840,860,1460,1720,1630,1720
9,0.133,0.162,0.325,0.284,1.262,0.145,0.052,0.161,680,840,860,860,1370,1720,1720,1720
10,0.075,0.168,0.534,0.853,1.873,0.11,0,0.133,600,860,860,680,1550,1630,1630,1370
10,0.081,0.214,0.493,0.893,1.913,0.093,0,0.139,600,860,860,680,1370,1630,1630,1630
10,0.075,0.208,0.522,0.876,1.884,0.104,0,0.099,600,860,860,680,1630,1630,1630,1630
10,0.087,0.156,0.563,0.899,1.907,0.098,0,0.104,680,860,860,680,1630,1630,1630,1720
10,0.087,0.168,0.609,1.021,2.013,0.087,0,0.041,860,860,860,680,1630,1370,1720,1460
10,0.087,0.208,0.516,0.905,1.913,0.087,0,0.11,600,860,860,680,1550,1630,1630,1630
10,0.052,0.208,0.516,0.957,1.965,0.104,0,0.128,600,860,860,680,1460,1630,1630,1370
10,0.092,0.214,0.522,0.963,1.977,0.087,0,0.099,600,860,860,680,1460,1720,1630,1370
10,0.058,0.214,0.51,0.87,1.867,0.104,0,0.111,680,860,860,680,1630,1630,1630,1370
10,0.075,0.208,0.516,0.969,2.011,0.104,0,0.139,680,860,860,680,1630,1630,1630,1370
10,0.075,0.203,0.505,0.922,1.93,0.104,0,0.121,680,860,860,680,1460,1720,1720,1460
10,0.075,0.203,0.499,1.027,2.006,0.104,0,0.098,600,860,860,680,1550,1630,1630,1630
10,0.092,0.208,0.505,0.963,1.971,0.093,0,0.11,600,860,860,680,1630,1630,1630,1630
10,0.081,0.208,0.499,1.033,2.046,0.098,0,0.127,680,860,860,680,1550,1630,1630,1290
10,0.104,0.214,0.534,1.114,2.122,0.081,0,0.075,680,860,860,680,1630,1630,1630,1460
10,0.11,0.191,0.51,1.01,2.006,0.069,0,0.116,600,680,770,680,1630,1630,1630,1630
10,0.098,0.191,0.516,1.004,2.006,0.087,0,0.11,600,860,770,680,1630,1630,1630,1630
10,0.098,0.208,0.505,0.876,1.855,0.081,0,0.087,600,860,770,680,1550,1630,1630,1290
10,0.081,0.197,0.493,0.946,1.949,0.104,0,0.128,600,860,770,680,1290,1720,1630,1630
10,0.087,0.208,0.487,0.911,1.896,0.087,0,0.116,680,860,860,680,1290,1630,1630,1290
10,0.087,0.203,0.516,1.027,2.03,0.092,0,0.105,600,860,860,680,1630,1630,1630,1460
10,0.087,0.203,0.505,1.033,2.024,0.098,0,0.098,600,860,860,680,1630,1720,1630,1630
10,0.081,0.203,0.505,0.981,1.99,0.104,0,0.116,600,860,860,680,1290,1720,1720,1460
10,0.121,0.208,0.505,1.033,2.052,0.064,0,0.121,600,860,860,680,1290,1630,1630,1720
10,0.081,0.208,0.522,1.021,2.029,0.104,0,0.093,600,860,860,680,1290,1630,1630,1720
10,0.092,0.162,0.574,0.963,1.977,0.099,0,0.087,600,860,860,680,1290,1720,1720,1290
10,0.127,0.203,0.528,0.94,2.01,0.102,0,0.11,680,860,860,680,1550,1720,1630,1630
10,0.098,0.226,0.51,0.992,2.013,0.076,0,0.111,600,860,860,680,1290,1720,1630,1460
10,0.081,0.22,0.499,0.952,1.948,0.098,0,0.098,600,860,860,680,1290,1720,1720,1290
10,0.087,0.156,0.557,0.905,1.901,0.092,0,0.104,600,860,860,680,1290,1630,1630,1630
10,0.069,0.203,0.563,0.893,1.896,0.087,0,0.081,680,770,860,680,1550,1630,1630,1370
10,0.081,0.22,0.493,0.946,1.954,0.11,0,0.104,680,860,860,680,1630,1630,1630,1720
10,0.092,0.214,0.522,0.801,1.815,0.093,0,0.093,680,860,860,680,1550,1630,1630,1370
10,0.104,0.203,0.574,0.946,1.96,0.081,0,0.052,680,860,860,680,1630,1720,1630,1370
10,0.092,0.284,0.481,0.998,2.012,0.087,0,0.07,600,860,860,680,1200,1370,1630,1460
10,0.092,0.22,0.499,1.073,2.093,0.099,0,0.11,600,680,860,680,1200,1630,1630,1720
10,0.086,0.22,0.528,0.853,1.856,0.088,0,0.081,600,860,860,680,1630,1630,1630,1630
10,0.104,0.226,0.51,1.015,2.023,0.081,0,0.087,600,860,860,680,1630,1720,1720,1630
10,0.092,0.185,0.551,1.079,2.081,0.093,0,0.081,680,860,860,680,1630,1370,1630,1290
10,0.075,0.197,0.545,1.201,2.209,0.11,0,0.081,600,860,860,680,1630,1630,1630,1370
10,0.092,0.232,0.505,1.195,2.233,0.093,0,0.116,680,860,860,680,1550,1720,1720,1630
10,0.063,0.278,0.452,1.143,2.152,0.111,0,0.105,600,860,860,680,1550,1630,1720,1720
10,0.104,0.226,0.522,1.056,2.087,0.087,0,0.092,600,860,860,680,1630,1630,1630,1370
10,0.104,0.22,0.516,0.992,2.024,0.087,0,0.105,600,770,860,680,1630,1630,1630,1290
10,0.092,0.226,0.522,1.044,2.082,0.105,0,0.093,600,770,860,680,1630,1630,1630,1720
10,0.081,0.226,0.499,0.946,1.937,0.087,0,0.098,770,860,860,680,1550,1720,1630,1720
10,0.081,0.139,0.568,0.911,1.896,0.104,0,0.093,680,860,860,680,1630,1720,1720,1630
10,0.081,0.179,0.522,0.824,1.826,0.098,0,0.122,680,860,860,770,1630,1720,1720,1720
10,0.104,0.272,0.499,1.073,2.069,0.046,0,0.075,600,860,860,770,1630,1720,1720,1720
10,0.092,0.185,0.557,0.864,1.884,0.099,0,0.087,680,860,860,770,1630,1720,1720,1720
10,0.063,0.15,0.545,0.922,1.925,0.111,0,0.134,600,860,860,680,1630,1720,1720,1720
10,0.087,0.145,0.563,0.824,1.815,0.098,0,0.098,680,860,860,770,1290,1720,1720,1720
10,0.092,0.226,0.493,0.777,1.78,0.093,0,0.099,680,860,860,770,1630,1720,1720,1550
